AuditID,AuditDate,PlantLocation,Department,Auditor,AuditType,FindingType,Severity,Status,DaysToClose
AUD-018273,2024-06-27,Shanghai Plant,Maintenance,Leah Garcia,Supplier Audit,Equipment Issue,Minor,Closed,15.0
AUD-018274,2023-03-04,Frankfurt Plant,Engineering,James Morse,Process Audit,Process Deviation,Major,In Progress,
AUD-018275,2023-09-14,Suzhou Plant,Supply Chain,Hunter Sherman,Supplier Audit,Supplier Issue,Minor,Closed,8.0
AUD-018276,2024-05-26,Monterrey Plant,Warehouse,Debbie Newman,Supplier Audit,Documentation,Major,In Progress,
AUD-018277,2024-06-12,Shanghai Plant,EHS,Mrs. Norma Henderson,Safety Audit,Documentation,Minor,In Progress,
AUD-018278,2023-10-21,Pune Plant,HR,Mr. Brent Powers,Supplier Audit,Calibration,Major,Closed,46.0
AUD-018279,2023-09-16,Monterrey Plant,Manufacturing,Patrick Farmer,Internal Audit,Calibration,Major,Closed,25.0
AUD-018280,2023-08-27,Frankfurt Plant,Manufacturing,Elizabeth Nelson,Process Audit,Equipment Issue,Critical,Closed,29.0
AUD-018281,2024-03-15,Bangalore Plant,Supply Chain,Kayla Bell,Process Audit,Documentation,Minor,Closed,7.0
AUD-018282,2025-10-26,Juarez Plant,HR,Edwin Russell,Internal Audit,Equipment Issue,Minor,Open,
AUD-018283,2024-12-25,Houston Plant,Maintenance,Michael Jones,Supplier Audit,Process Deviation,Minor,Closed,2.0
AUD-018284,2023-11-24,Shanghai Plant,Manufacturing,Anna Smith,Internal Audit,Calibration,Major,Closed,39.0
AUD-018285,2023-11-07,Monterrey Plant,Warehouse,Steve Washington,Supplier Audit,Calibration,Minor,Closed,15.0
AUD-018286,2023-12-05,Monterrey Plant,Maintenance,Natasha Hall,Supplier Audit,Process Deviation,Minor,In Progress,
AUD-018287,2023-10-02,Juarez Plant,HR,Madison Rogers,Internal Audit,Documentation,Major,In Progress,
AUD-018288,2023-01-12,Pune Plant,Maintenance,Eric Dodson,Safety Audit,Equipment Issue,Minor,Closed,6.0
AUD-018289,2024-05-19,Monterrey Plant,Manufacturing,Jeremy Grimes,Internal Audit,Training,Minor,Closed,9.0
AUD-018290,2025-01-08,Suzhou Plant,HR,Eric Sanchez,ISO 9001 Audit,Calibration,Critical,Closed,46.0
AUD-018291,2025-12-31,Houston Plant,Supply Chain,Michael Evans,Safety Audit,Process Deviation,Major,In Progress,
AUD-018292,2025-11-21,Suzhou Plant,Engineering,Tim Garcia,Internal Audit,Equipment Issue,Major,Closed,16.0
AUD-018293,2024-07-31,Shanghai Plant,Manufacturing,Justin Blevins,ISO 9001 Audit,Supplier Issue,Major,In Progress,
AUD-018294,2023-12-17,Bangalore Plant,Warehouse,Wendy Wilkerson,Internal Audit,Training,Major,Closed,9.0
AUD-018295,2024-12-26,Juarez Plant,Manufacturing,Matthew Collins,Supplier Audit,Documentation,Minor,In Progress,
AUD-018296,2025-12-02,Shanghai Plant,Engineering,Donald Diaz,Internal Audit,Training,Minor,Closed,9.0
AUD-018297,2023-11-22,Shanghai Plant,Maintenance,Christopher Smith,Safety Audit,Calibration,Major,In Progress,
AUD-018298,2024-07-05,Bangalore Plant,Supply Chain,Thomas Rice,Supplier Audit,Supplier Issue,Major,Closed,22.0
AUD-018299,2024-09-11,Shanghai Plant,Supply Chain,Shane Patterson,Internal Audit,Process Deviation,Minor,Closed,8.0
AUD-018300,2024-08-23,Suzhou Plant,Quality,James Ross,Process Audit,Equipment Issue,Minor,Closed,10.0
AUD-018301,2024-12-21,Suzhou Plant,HR,Rhonda Mason,Internal Audit,Documentation,Major,Closed,37.0
AUD-018302,2025-12-22,Shanghai Plant,Quality,Janet Clark,Internal Audit,Supplier Issue,Minor,Closed,8.0
AUD-018303,2023-08-09,Suzhou Plant,Warehouse,Mrs. Diane Manning MD,Supplier Audit,Calibration,Major,In Progress,
AUD-018304,2023-03-27,Frankfurt Plant,Supply Chain,Cheryl Henson,ISO 9001 Audit,Process Deviation,Minor,Closed,10.0
AUD-018305,2025-02-23,Pune Plant,HR,Mary Smith,Supplier Audit,Documentation,Minor,In Progress,
AUD-018306,2025-10-22,Bangalore Plant,Manufacturing,Theresa Hess,Supplier Audit,Equipment Issue,Minor,Closed,12.0
AUD-018307,2024-06-16,Shanghai Plant,Supply Chain,Eric Rodriguez,Supplier Audit,Equipment Issue,Critical,Closed,53.0
AUD-018308,2024-01-27,Juarez Plant,Supply Chain,Sonya Brown,Process Audit,Calibration,Minor,In Progress,
AUD-018309,2023-09-26,Bangalore Plant,Maintenance,Carla Terry,Process Audit,Documentation,Minor,In Progress,
AUD-018310,2025-09-08,Shanghai Plant,Engineering,Marc Adams,Supplier Audit,Process Deviation,Minor,Closed,7.0
AUD-018311,2023-06-28,Shanghai Plant,Manufacturing,Joshua Hall,Safety Audit,Training,Major,Closed,25.0
AUD-018312,2024-07-06,Frankfurt Plant,Engineering,Michael Hughes,Internal Audit,Training,Minor,Closed,11.0
AUD-018313,2023-02-16,Juarez Plant,Warehouse,Raymond Romero,Process Audit,Training,Minor,In Progress,
AUD-018314,2023-07-04,Pune Plant,Maintenance,Casey Thomas,Internal Audit,Calibration,Minor,Closed,6.0
AUD-018315,2025-10-15,Shanghai Plant,Maintenance,Craig Jenkins,ISO 9001 Audit,Process Deviation,Minor,In Progress,
AUD-018316,2023-05-22,Pune Plant,Quality,Sarah Sharp,ISO 9001 Audit,Process Deviation,Minor,In Progress,
AUD-018317,2025-02-16,Houston Plant,Quality,Megan Byrd,Process Audit,Documentation,Minor,Closed,14.0
AUD-018318,2024-01-29,Shanghai Plant,Supply Chain,Travis Wright Jr.,ISO 9001 Audit,Calibration,Minor,Closed,15.0
AUD-018319,2023-08-25,Pune Plant,EHS,Leslie Baldwin,ISO 9001 Audit,Documentation,Minor,Closed,7.0
AUD-018320,2023-05-19,Bangalore Plant,Supply Chain,Marie Wright,Supplier Audit,Supplier Issue,Minor,Closed,10.0
AUD-018321,2023-01-23,Shanghai Plant,Manufacturing,Travis House,Process Audit,Equipment Issue,Minor,Closed,12.0
AUD-018322,2023-11-05,Frankfurt Plant,Warehouse,Jamie Mendez,ISO 9001 Audit,Documentation,Minor,Closed,8.0
AUD-018323,2024-11-12,Monterrey Plant,Maintenance,Alejandro Foster,Supplier Audit,Supplier Issue,Minor,Closed,11.0
AUD-018324,2023-05-04,Suzhou Plant,Warehouse,Brittany West,Safety Audit,Supplier Issue,Minor,Closed,10.0
AUD-018325,2025-09-19,Bangalore Plant,Supply Chain,Alyssa Richardson,Safety Audit,Equipment Issue,Minor,Closed,4.0
AUD-018326,2023-02-03,Bangalore Plant,Supply Chain,Lisa Wade,Safety Audit,Supplier Issue,Minor,Closed,11.0
AUD-018327,2023-04-13,Juarez Plant,Manufacturing,Bradley Chase,ISO 9001 Audit,Calibration,Minor,Closed,6.0
AUD-018328,2023-10-23,Juarez Plant,Manufacturing,Kevin Gonzalez,Supplier Audit,Calibration,Critical,Closed,59.0
AUD-018329,2023-05-21,Pune Plant,EHS,Lori Boyd,Process Audit,Documentation,Major,In Progress,
AUD-018330,2023-08-29,Juarez Plant,Manufacturing,Brooke Morgan,Safety Audit,Documentation,Minor,Closed,7.0
AUD-018331,2024-08-17,Suzhou Plant,HR,Cathy Hancock,ISO 9001 Audit,Supplier Issue,Minor,Closed,9.0
AUD-018332,2023-09-01,Shanghai Plant,Engineering,Kyle Nelson,Internal Audit,Calibration,Minor,Closed,14.0
AUD-018333,2025-11-26,Monterrey Plant,Quality,Elijah Phillips,ISO 9001 Audit,Equipment Issue,Major,Open,
AUD-018334,2023-01-25,Juarez Plant,Engineering,Derek Roberts,Supplier Audit,Equipment Issue,Minor,Closed,11.0
AUD-018335,2025-04-20,Shanghai Plant,Manufacturing,Jennifer Brooks,ISO 9001 Audit,Supplier Issue,Major,Closed,15.0
AUD-018336,2024-05-02,Monterrey Plant,Supply Chain,Seth Brown,Safety Audit,Training,Minor,In Progress,
AUD-018337,2025-01-03,Juarez Plant,Maintenance,David Johns,Internal Audit,Equipment Issue,Minor,Closed,6.0
AUD-018338,2023-03-31,Houston Plant,HR,Christopher Ford,Internal Audit,Calibration,Minor,Closed,7.0
AUD-018339,2025-09-17,Suzhou Plant,EHS,James Norris,ISO 9001 Audit,Training,Critical,In Progress,
AUD-018340,2024-11-22,Houston Plant,Engineering,Heather Higgins,Internal Audit,Training,Minor,Closed,11.0
AUD-018341,2025-06-21,Monterrey Plant,Warehouse,Daniel Warner,Supplier Audit,Calibration,Minor,Closed,11.0
AUD-018342,2025-06-26,Houston Plant,Warehouse,Christine Campbell,ISO 9001 Audit,Supplier Issue,Major,Closed,17.0
AUD-018343,2023-10-17,Frankfurt Plant,HR,Ricky Morrison,Internal Audit,Supplier Issue,Major,Closed,14.0
AUD-018344,2023-08-01,Frankfurt Plant,Supply Chain,John Olson,Process Audit,Training,Minor,Open,
AUD-018345,2025-10-29,Shanghai Plant,Engineering,Elizabeth Mcgee,Supplier Audit,Equipment Issue,Minor,Closed,10.0
AUD-018346,2025-10-04,Pune Plant,Quality,Caroline Hicks,Internal Audit,Documentation,Minor,Closed,9.0
AUD-018347,2023-04-28,Suzhou Plant,Quality,Andrea Bradford,Supplier Audit,Equipment Issue,Minor,Open,
AUD-018348,2023-10-18,Pune Plant,Warehouse,Margaret Townsend,Supplier Audit,Equipment Issue,Minor,Closed,17.0
AUD-018349,2023-07-24,Shanghai Plant,Supply Chain,Ashley Webster,Safety Audit,Documentation,Minor,Closed,10.0
AUD-018350,2025-08-21,Bangalore Plant,EHS,Jessica Garcia,Internal Audit,Calibration,Minor,Closed,16.0
AUD-018351,2025-01-27,Shanghai Plant,Warehouse,Miguel Salazar,Safety Audit,Process Deviation,Major,Closed,14.0
AUD-018352,2023-10-08,Frankfurt Plant,Supply Chain,Julia Lynch,ISO 9001 Audit,Process Deviation,Minor,Closed,4.0
AUD-018353,2025-04-09,Frankfurt Plant,HR,Donna Ewing,Safety Audit,Process Deviation,Major,Closed,15.0
AUD-018354,2023-05-24,Bangalore Plant,Warehouse,Angel Collins,ISO 9001 Audit,Training,Major,Closed,35.0
AUD-018355,2024-02-19,Shanghai Plant,EHS,Jennifer Arnold,Process Audit,Documentation,Minor,Closed,16.0
AUD-018356,2025-11-21,Houston Plant,Manufacturing,Jimmy Morales,Process Audit,Equipment Issue,Major,Closed,18.0
AUD-018357,2024-01-21,Shanghai Plant,Engineering,Adam Durham,Process Audit,Process Deviation,Minor,In Progress,
AUD-018358,2024-08-14,Frankfurt Plant,Quality,Kaitlyn Rollins,Process Audit,Training,Minor,Closed,8.0
AUD-018359,2024-03-03,Shanghai Plant,Maintenance,Rick Zuniga,Process Audit,Process Deviation,Minor,Closed,5.0
AUD-018360,2023-05-27,Houston Plant,HR,Deborah Jones,Internal Audit,Calibration,Minor,Closed,3.0
AUD-018361,2025-11-14,Shanghai Plant,EHS,Christopher Stevens,Safety Audit,Training,Minor,In Progress,
AUD-018362,2025-08-21,Monterrey Plant,Manufacturing,Jasmine Moon,Supplier Audit,Calibration,Minor,In Progress,
AUD-018363,2024-05-31,Pune Plant,Quality,Lori Sherman,Internal Audit,Training,Minor,Closed,12.0
AUD-018364,2023-07-30,Monterrey Plant,Warehouse,Kimberly Barnes,Safety Audit,Supplier Issue,Major,Closed,26.0
AUD-018365,2025-10-23,Frankfurt Plant,Manufacturing,Timothy Johnson,Supplier Audit,Process Deviation,Critical,Closed,45.0
AUD-018366,2023-11-20,Suzhou Plant,Quality,Henry Anderson,Process Audit,Calibration,Minor,Closed,5.0
AUD-018367,2024-04-10,Houston Plant,Maintenance,John Fisher,Supplier Audit,Calibration,Major,Closed,39.0
AUD-018368,2025-04-29,Monterrey Plant,Quality,Julie Webb,ISO 9001 Audit,Supplier Issue,Minor,Open,
AUD-018369,2024-11-07,Bangalore Plant,HR,Tracy Bennett,Safety Audit,Documentation,Minor,Open,
AUD-018370,2023-08-08,Shanghai Plant,Supply Chain,Alan Mcgee,ISO 9001 Audit,Documentation,Minor,Closed,8.0
AUD-018371,2023-02-20,Frankfurt Plant,Engineering,Cheryl Martinez,ISO 9001 Audit,Calibration,Critical,Closed,53.0
AUD-018372,2024-01-17,Juarez Plant,Manufacturing,Jennifer Tate DDS,Process Audit,Supplier Issue,Minor,Closed,4.0
AUD-018373,2024-06-23,Shanghai Plant,Manufacturing,Robert Fernandez,ISO 9001 Audit,Training,Minor,Closed,9.0
AUD-018374,2023-08-20,Juarez Plant,Warehouse,James Taylor,Supplier Audit,Supplier Issue,Critical,In Progress,
AUD-018375,2023-03-03,Frankfurt Plant,Engineering,Edward Perez,Process Audit,Training,Major,Closed,27.0
AUD-018376,2023-05-23,Monterrey Plant,Manufacturing,Andrea Chapman,ISO 9001 Audit,Calibration,Major,Closed,27.0
AUD-018377,2025-12-07,Frankfurt Plant,EHS,Ian Marsh,Safety Audit,Equipment Issue,Major,Closed,26.0
AUD-018378,2025-01-08,Suzhou Plant,HR,Colleen Arnold,Supplier Audit,Process Deviation,Critical,Closed,52.0
AUD-018379,2025-04-01,Shanghai Plant,EHS,Tanya Taylor,Safety Audit,Documentation,Minor,In Progress,
AUD-018380,2023-11-07,Monterrey Plant,HR,Amber Atkinson,Internal Audit,Calibration,Major,Closed,15.0
AUD-018381,2024-12-06,Monterrey Plant,Supply Chain,Ronald Mccormick,Supplier Audit,Calibration,Minor,Closed,10.0
AUD-018382,2024-09-01,Suzhou Plant,Quality,Tiffany Oconnor,Supplier Audit,Process Deviation,Critical,Closed,46.0
AUD-018383,2024-12-16,Pune Plant,EHS,Pamela Smith,ISO 9001 Audit,Supplier Issue,Minor,Closed,10.0
AUD-018384,2023-02-13,Pune Plant,Quality,Amanda Stewart,ISO 9001 Audit,Documentation,Minor,Closed,10.0
AUD-018385,2023-05-09,Juarez Plant,Maintenance,Dean Riley,Internal Audit,Calibration,Minor,Closed,5.0
AUD-018386,2024-09-17,Houston Plant,Supply Chain,Kathy Rogers,ISO 9001 Audit,Equipment Issue,Critical,In Progress,
AUD-018387,2024-06-28,Bangalore Plant,Engineering,Kayla Martin,Process Audit,Documentation,Major,Open,
AUD-018388,2025-08-09,Houston Plant,Quality,Samantha Brown,ISO 9001 Audit,Documentation,Minor,Closed,5.0
AUD-018389,2024-09-17,Juarez Plant,EHS,Jason Curry,Internal Audit,Equipment Issue,Critical,Closed,10.0
AUD-018390,2025-02-14,Suzhou Plant,Warehouse,Matthew Williams,Supplier Audit,Calibration,Minor,In Progress,
AUD-018391,2025-09-20,Bangalore Plant,Quality,Lisa Bentley,Process Audit,Process Deviation,Minor,Closed,12.0
AUD-018392,2024-06-20,Suzhou Plant,Engineering,Shawn Davis,Internal Audit,Process Deviation,Major,Closed,32.0
AUD-018393,2024-09-07,Monterrey Plant,Quality,Lisa Barr,Supplier Audit,Process Deviation,Major,Closed,32.0
AUD-018394,2024-08-19,Houston Plant,EHS,Shannon Lawrence,Process Audit,Process Deviation,Minor,Closed,11.0
AUD-018395,2025-06-04,Juarez Plant,Supply Chain,Samantha Olson,Safety Audit,Documentation,Minor,Closed,2.0
AUD-018396,2025-12-22,Houston Plant,Manufacturing,Preston Conway,Process Audit,Calibration,Major,Closed,16.0
AUD-018397,2023-05-30,Monterrey Plant,HR,David Brady,ISO 9001 Audit,Calibration,Minor,Closed,10.0
AUD-018398,2025-12-05,Houston Plant,Supply Chain,Tracy Pratt,Internal Audit,Calibration,Minor,In Progress,
AUD-018399,2024-03-25,Pune Plant,Quality,Andrea Allen,ISO 9001 Audit,Process Deviation,Minor,Closed,10.0
AUD-018400,2023-08-11,Shanghai Plant,Supply Chain,Travis Price,Internal Audit,Training,Minor,Open,
AUD-018401,2025-09-21,Juarez Plant,HR,Patricia Mitchell,Safety Audit,Training,Major,Closed,23.0
AUD-018402,2024-02-07,Bangalore Plant,Maintenance,John Campbell,Internal Audit,Training,Major,In Progress,
AUD-018403,2025-10-06,Bangalore Plant,Warehouse,Edward Thomas,Safety Audit,Documentation,Critical,Closed,50.0
AUD-018404,2023-07-30,Monterrey Plant,Maintenance,Julie Burgess,Internal Audit,Process Deviation,Major,Closed,25.0
AUD-018405,2025-06-03,Monterrey Plant,Quality,Glenn Foster,Process Audit,Training,Minor,In Progress,
AUD-018406,2025-04-19,Monterrey Plant,EHS,Sharon Rodriguez,Process Audit,Documentation,Minor,In Progress,
AUD-018407,2025-06-02,Shanghai Plant,Quality,Gregory Hart,ISO 9001 Audit,Calibration,Minor,Closed,10.0
AUD-018408,2024-01-15,Suzhou Plant,Supply Chain,Jason Smith,Safety Audit,Documentation,Minor,Open,
AUD-018409,2025-10-01,Pune Plant,Quality,Elizabeth Brown,Supplier Audit,Documentation,Minor,Closed,7.0
AUD-018410,2025-10-04,Houston Plant,HR,Johnny Patterson,Safety Audit,Supplier Issue,Minor,Closed,13.0
AUD-018411,2024-05-17,Juarez Plant,Engineering,Raymond Stanton,Supplier Audit,Documentation,Critical,Closed,38.0
AUD-018412,2024-08-07,Shanghai Plant,Engineering,Joshua Lowe,Supplier Audit,Documentation,Minor,In Progress,
AUD-018413,2023-09-03,Pune Plant,EHS,Sarah Glenn,ISO 9001 Audit,Training,Minor,In Progress,
AUD-018414,2023-03-14,Frankfurt Plant,Maintenance,Mark Perez,ISO 9001 Audit,Supplier Issue,Major,Closed,13.0
AUD-018415,2023-09-27,Pune Plant,Supply Chain,Thomas Ball,Internal Audit,Process Deviation,Minor,In Progress,
AUD-018416,2025-08-28,Monterrey Plant,Maintenance,Kyle Cross,Process Audit,Calibration,Critical,Closed,32.0
AUD-018417,2025-06-11,Frankfurt Plant,Maintenance,Theresa Orr,Process Audit,Calibration,Minor,Closed,8.0
AUD-018418,2023-06-17,Frankfurt Plant,EHS,Brian Matthews,ISO 9001 Audit,Process Deviation,Minor,Closed,13.0
AUD-018419,2024-02-02,Houston Plant,Maintenance,Lori Oneill,Safety Audit,Process Deviation,Minor,Closed,9.0
AUD-018420,2024-08-06,Bangalore Plant,Supply Chain,Ryan Pope,Internal Audit,Documentation,Major,Closed,23.0
AUD-018421,2024-12-13,Suzhou Plant,HR,Ashley Carter,ISO 9001 Audit,Training,Major,Closed,14.0
AUD-018422,2024-09-28,Houston Plant,Manufacturing,James Peters,ISO 9001 Audit,Supplier Issue,Minor,Open,
AUD-018423,2025-02-15,Frankfurt Plant,Maintenance,Kimberly Adams,Internal Audit,Training,Major,Closed,31.0
AUD-018424,2023-06-19,Juarez Plant,Supply Chain,Jessica Phillips,Internal Audit,Supplier Issue,Major,Open,
AUD-018425,2025-11-21,Frankfurt Plant,EHS,Darrell Grant,Safety Audit,Equipment Issue,Minor,Closed,7.0
AUD-018426,2024-03-01,Suzhou Plant,EHS,Sonya Hill,Safety Audit,Calibration,Minor,Open,
AUD-018427,2024-08-13,Juarez Plant,Quality,Jacqueline Macdonald,Process Audit,Documentation,Minor,Closed,9.0
AUD-018428,2024-03-12,Frankfurt Plant,Engineering,Gregory Doyle,ISO 9001 Audit,Supplier Issue,Minor,In Progress,
AUD-018429,2024-08-25,Frankfurt Plant,Warehouse,Rebecca Gibson,Internal Audit,Supplier Issue,Minor,Closed,15.0
AUD-018430,2024-07-26,Juarez Plant,Quality,Ana Schultz,Internal Audit,Equipment Issue,Minor,Closed,11.0
AUD-018431,2023-02-09,Suzhou Plant,Quality,Laura Larson,Internal Audit,Process Deviation,Minor,Closed,4.0
AUD-018432,2024-02-17,Shanghai Plant,Maintenance,Carlos Miller,Process Audit,Documentation,Minor,In Progress,
AUD-018433,2023-07-03,Suzhou Plant,Warehouse,Angela Banks,Safety Audit,Training,Major,In Progress,
AUD-018434,2024-10-04,Shanghai Plant,Manufacturing,Richard Perez,ISO 9001 Audit,Documentation,Minor,Closed,3.0
AUD-018435,2025-05-29,Juarez Plant,Engineering,John Maynard,ISO 9001 Audit,Training,Minor,In Progress,
AUD-018436,2024-08-01,Frankfurt Plant,Supply Chain,Steven Long,ISO 9001 Audit,Equipment Issue,Major,Open,
AUD-018437,2025-09-23,Frankfurt Plant,Manufacturing,Lisa Osborne,Supplier Audit,Documentation,Minor,Closed,9.0
AUD-018438,2025-12-26,Juarez Plant,Maintenance,Dr. Rodney Hayes MD,Safety Audit,Training,Minor,In Progress,
AUD-018439,2025-04-09,Shanghai Plant,Engineering,Janet Aguilar,ISO 9001 Audit,Training,Critical,In Progress,
AUD-018440,2024-07-25,Bangalore Plant,Manufacturing,William Porter,ISO 9001 Audit,Documentation,Major,Closed,14.0
AUD-018441,2025-04-11,Bangalore Plant,Warehouse,Sarah Craig,Safety Audit,Process Deviation,Minor,Closed,12.0
AUD-018442,2024-03-28,Bangalore Plant,HR,Dr. Derek Carpenter,Supplier Audit,Supplier Issue,Minor,Closed,10.0
AUD-018443,2023-12-14,Bangalore Plant,EHS,Mark Stein,Process Audit,Process Deviation,Critical,Closed,47.0
AUD-018444,2025-08-15,Pune Plant,Manufacturing,Patricia Massey,Internal Audit,Documentation,Minor,In Progress,
AUD-018445,2025-04-07,Houston Plant,Supply Chain,Robert Stewart,Supplier Audit,Training,Major,Open,
AUD-018446,2023-03-19,Juarez Plant,Engineering,Samantha Campbell,Safety Audit,Equipment Issue,Critical,Closed,33.0
AUD-018447,2024-09-04,Frankfurt Plant,Maintenance,Jason Hernandez,Process Audit,Training,Major,Open,
AUD-018448,2024-10-18,Suzhou Plant,EHS,Brian Reyes,Supplier Audit,Calibration,Major,In Progress,
AUD-018449,2023-02-26,Monterrey Plant,HR,Catherine Mendez,Supplier Audit,Documentation,Minor,Closed,16.0
AUD-018450,2024-10-02,Monterrey Plant,Manufacturing,Jennifer Castillo,Process Audit,Supplier Issue,Major,In Progress,
AUD-018451,2024-08-25,Shanghai Plant,Engineering,Jordan Branch,ISO 9001 Audit,Documentation,Minor,Closed,19.0
AUD-018452,2025-11-08,Shanghai Plant,Supply Chain,Sandra Allen,Process Audit,Calibration,Minor,In Progress,
AUD-018453,2023-07-24,Juarez Plant,Manufacturing,Robert Gray,ISO 9001 Audit,Supplier Issue,Minor,Closed,9.0
AUD-018454,2023-01-22,Juarez Plant,Warehouse,Johnathan Brown,Internal Audit,Supplier Issue,Minor,Closed,11.0
AUD-018455,2025-11-04,Suzhou Plant,Quality,Jose Torres,Supplier Audit,Documentation,Minor,In Progress,
AUD-018456,2023-09-14,Pune Plant,Manufacturing,Jonathan Jones,ISO 9001 Audit,Documentation,Minor,Closed,10.0
AUD-018457,2023-07-08,Monterrey Plant,Warehouse,Angel Jordan,Safety Audit,Equipment Issue,Major,Closed,22.0
AUD-018458,2024-05-07,Pune Plant,Warehouse,Lisa Moore,Internal Audit,Process Deviation,Major,Closed,17.0
AUD-018459,2025-10-21,Juarez Plant,EHS,William Hanna,Process Audit,Supplier Issue,Critical,Closed,27.0
AUD-018460,2025-08-20,Juarez Plant,Engineering,Margaret Ramsey,ISO 9001 Audit,Calibration,Major,Closed,15.0
AUD-018461,2025-07-21,Monterrey Plant,Engineering,Walter Jones,Internal Audit,Equipment Issue,Minor,Closed,11.0
AUD-018462,2023-12-07,Monterrey Plant,EHS,Theresa Lewis,Process Audit,Supplier Issue,Minor,Closed,8.0
AUD-018463,2024-09-10,Pune Plant,HR,Laurie Mack,Safety Audit,Training,Major,In Progress,
AUD-018464,2025-11-11,Pune Plant,HR,Eileen Johns,Internal Audit,Supplier Issue,Minor,In Progress,
AUD-018465,2023-07-26,Suzhou Plant,HR,James Freeman,Internal Audit,Calibration,Minor,Closed,1.0
AUD-018466,2025-01-06,Pune Plant,Warehouse,Andrew Reynolds,Process Audit,Calibration,Minor,Closed,11.0
AUD-018467,2024-02-25,Bangalore Plant,Supply Chain,Jennifer Mcintyre,Safety Audit,Documentation,Minor,In Progress,
AUD-018468,2025-08-08,Frankfurt Plant,Warehouse,Summer Williams,Supplier Audit,Calibration,Critical,Closed,44.0
